FullName                                                                                                                        Location
--------                                                                                                                        --------
AutoMapper, Version=6.0.2.0, Culture=neutral, PublicKeyToken=be96cd2c38ef1005                                                   C:\Program Files\WindowsPowerShell\Modules\Azure\5.1.2\Compute\AutoMapper.dll
Microsoft.WindowsAzure.Management.Network, Version=8.2.1.0, Culture=neutral, PublicKeyToken=31bf3856ad364e35                    C:\Program Files\WindowsPowerShell\Modules\Azure\5.1.2\Networking\Microsoft.WindowsAzure.Management.Network.dll
Microsoft.WindowsAzure.Management.ServiceBus, Version=0.9.0.0, Culture=neutral, PublicKeyToken=31bf3856ad364e35                 C:\Program Files\WindowsPowerShell\Modules\Azure\5.1.2\Services\Microsoft.WindowsAzure.Management.ServiceBus.dll
Microsoft.WindowsAzure.Management.StorSimple, Version=1.0.0.0, Culture=neutral, PublicKeyToken=31bf3856ad364e35                 C:\Program Files\WindowsPowerShell\Modules\Azure\5.1.2\StorSimple\Microsoft.WindowsAzure.Management.StorSimple.dll
Microsoft.WindowsAzure.Management.TrafficManager, Version=0.9.0.0, Culture=neutral, PublicKeyToken=31bf3856ad364e35             C:\Program Files\WindowsPowerShell\Modules\Azure\5.1.2\TrafficManager\Microsoft.WindowsAzure.Management.TrafficManager.dll
Microsoft.WindowsAzure.Management.WebSites, Version=5.0.0.0, Culture=neutral, PublicKeyToken=31bf3856ad364e35                   C:\Program Files\WindowsPowerShell\Modules\Azure\5.1.2\Services\Microsoft.WindowsAzure.Management.WebSites.dll
Microsoft.WindowsAzure.Storage, Version=8.1.1.0, Culture=neutral, PublicKeyToken=31bf3856ad364e35                               C:\Program Files\WindowsPowerShell\Modules\Azure\5.1.2\Compute\Microsoft.WindowsAzure.Storage.dll
Microsoft.WindowsAzure.Storage, Version=9.3.0.0, Culture=neutral, PublicKeyToken=31bf3856ad364e35                               C:\Program Files\WindowsPowerShell\Modules\Az.Accounts\2.6.1\Microsoft.WindowsAzure.Storage.dll
Microsoft.WindowsAzure.Storage.DataMovement, Version=0.8.1.0, Culture=neutral, PublicKeyToken=31bf3856ad364e35                  C:\Program Files\WindowsPowerShell\Modules\Az.Accounts\2.6.1\Microsoft.WindowsAzure.Storage.DataMovement.dll
Microsoft.WSMan.Management, Version=3.0.0.0, Culture=neutral, PublicKeyToken=31bf3856ad364e35                                   C:\windows\Microsoft.Net\assembly\GAC_MSIL\Microsoft.WSMan.Management\v4.0_3.0.0.0__31bf3856ad364e35\Microsoft.WSMan.Management.dll
mscorlib, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b77a5c561934e089                                                     C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorlib.dll
Nerdbank.Streams, Version=2.6.0.0, Culture=neutral, PublicKeyToken=cac503e1823ce71c                                             C:\Users\username\.vscode\extensions\ms-vscode.powershell-2021.10.2\modules\PowerShellEditorServices\bin\Common\Nerdbank.Streams.dll
netstandard, Version=2.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51                                                  C:\windows\Microsoft.Net\assembly\GAC_MSIL\netstandard\v4.0_2.0.0.0__cc7b13ffcd2ddd51\netstandard.dll
Newtonsoft.Json, Version=10.0.0.0, Culture=neutral, PublicKeyToken=30ad4fe6b2a6aeed                                             C:\Program Files\WindowsPowerShell\Modules\Az.Accounts\2.6.1\PreloadAssemblies\Newtonsoft.Json.dll
Newtonsoft.Json, Version=11.0.0.0, Culture=neutral, PublicKeyToken=30ad4fe6b2a6aeed                                             C:\Users\username\.vscode\extensions\ms-vscode.powershell-2021.10.2\modules\PowerShellEditorServices\bin\Common\Newtonsoft.Json.dll
Newtonsoft.Json, Version=12.0.0.0, Culture=neutral, PublicKeyToken=30ad4fe6b2a6aeed                                             C:\Users\username\.vscode\extensions\ms-vscode.powershell-2021.10.2\modules\PSScriptAnalyzer\1.20.0\Newtonsoft.Json.dll
Newtonsoft.Json, Version=6.0.0.0, Culture=neutral, PublicKeyToken=30ad4fe6b2a6aeed                                              C:\Program Files\WindowsPowerShell\Modules\Azure\5.1.2\Services\Newtonsoft.Json.dll
OmniSharp.Extensions.DebugAdapter, Version=0.19.0.0, Culture=neutral, PublicKeyToken=6d868dff454e6022                           C:\Users\username\.vscode\extensions\ms-vscode.powershell-2021.10.2\modules\PowerShellEditorServices\bin\Common\OmniSharp.Extensions.DebugAdapt... 
OmniSharp.Extensions.DebugAdapter.Server, Version=0.19.0.0, Culture=neutral, PublicKeyToken=6d868dff454e6022                    C:\Users\username\.vscode\extensions\ms-vscode.powershell-2021.10.2\modules\PowerShellEditorServices\bin\Common\OmniSharp.Extensions.DebugAdapt... 
OmniSharp.Extensions.JsonRpc, Version=0.19.0.0, Culture=neutral, PublicKeyToken=6d868dff454e6022                                C:\Users\username\.vscode\extensions\ms-vscode.powershell-2021.10.2\modules\PowerShellEditorServices\bin\Common\OmniSharp.Extensions.JsonRpc.dll   
OmniSharp.Extensions.LanguageProtocol, Version=0.19.0.0, Culture=neutral, PublicKeyToken=6d868dff454e6022                       C:\Users\username\.vscode\extensions\ms-vscode.powershell-2021.10.2\modules\PowerShellEditorServices\bin\Common\OmniSharp.Extensions.LanguagePr... 
OmniSharp.Extensions.LanguageServer, Version=0.19.0.0, Culture=neutral, PublicKeyToken=6d868dff454e6022                         C:\Users\username\.vscode\extensions\ms-vscode.powershell-2021.10.2\modules\PowerShellEditorServices\bin\Common\OmniSharp.Extensions.LanguageSe... 
OmniSharp.Extensions.LanguageServer.Shared, Version=0.19.0.0, Culture=neutral, PublicKeyToken=6d868dff454e6022                  C:\Users\username\.vscode\extensions\ms-vscode.powershell-2021.10.2\modules\PowerShellEditorServices\bin\Common\OmniSharp.Extensions.LanguageSe...
Serilog, Version=2.0.0.0, Culture=neutral, PublicKeyToken=24c2f752a8e58a10                                                      C:\Users\username\.vscode\extensions\ms-vscode.powershell-2021.10.2\modules\PowerShellEditorServices\bin\Common\Serilog.dll
Serilog.Extensions.Logging, Version=2.0.0.0, Culture=neutral, PublicKeyToken=24c2f752a8e58a10                                   C:\Users\username\.vscode\extensions\ms-vscode.powershell-2021.10.2\modules\PowerShellEditorServices\bin\Common\Serilog.Extensions.Logging.dll     
Serilog.Sinks.Async, Version=1.5.0.0, Culture=neutral, PublicKeyToken=24c2f752a8e58a10                                          C:\Users\username\.vscode\extensions\ms-vscode.powershell-2021.10.2\modules\PowerShellEditorServices\bin\Common\Serilog.Sinks.Async.dll
Serilog.Sinks.File, Version=5.0.0.0, Culture=neutral, PublicKeyToken=24c2f752a8e58a10                                           C:\Users\username\.vscode\extensions\ms-vscode.powershell-2021.10.2\modules\PowerShellEditorServices\bin\Common\Serilog.Sinks.File.dll
System, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b77a5c561934e089                                                       C:\windows\Microsoft.Net\assembly\GAC_MSIL\System\v4.0_4.0.0.0__b77a5c561934e089\System.dll
System.Buffers, Version=4.0.3.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51                                               C:\Program Files\WindowsPowerShell\Modules\Az.Accounts\2.6.1\PreloadAssemblies\System.Buffers.dll
System.Buffers, Version=4.0.3.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51                                               C:\Users\username\.vscode\extensions\ms-vscode.powershell-2021.10.2\modules\PowerShellEditorServices\bin\Common\System.Buffers.dll
System.Collections.Immutable, Version=1.2.5.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a                                 C:\Users\username\.vscode\extensions\ms-vscode.powershell-2021.10.2\modules\PowerShellEditorServices\bin\Common\System.Collections.Immutable.dll   
System.ComponentModel.Composition, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b77a5c561934e089                            C:\windows\Microsoft.Net\assembly\GAC_MSIL\System.ComponentModel.Composition\v4.0_4.0.0.0__b77a5c561934e089\System.ComponentModel.Composition.dll   
System.Configuration, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a                                         C:\windows\Microsoft.Net\assembly\GAC_MSIL\System.Configuration\v4.0_4.0.0.0__b03f5f7f11d50a3a\System.Configuration.dll
System.Configuration.Install, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a                                 C:\windows\Microsoft.Net\assembly\GAC_MSIL\System.Configuration.Install\v4.0_4.0.0.0__b03f5f7f11d50a3a\System.Configuration.Install.dll
System.Core, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b77a5c561934e089                                                  C:\windows\Microsoft.Net\assembly\GAC_MSIL\System.Core\v4.0_4.0.0.0__b77a5c561934e089\System.Core.dll
System.Data, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b77a5c561934e089                                                  C:\windows\Microsoft.Net\assembly\GAC_64\System.Data\v4.0_4.0.0.0__b77a5c561934e089\System.Data.dll
System.Diagnostics.DiagnosticSource, Version=4.0.4.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51                          C:\Program Files\WindowsPowerShell\Modules\Az.Accounts\2.6.1\PreloadAssemblies\System.Diagnostics.DiagnosticSource.dll
System.Diagnostics.Tracing, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a                                   C:\windows\Microsoft.Net\assembly\GAC_MSIL\System.Diagnostics.Tracing\v4.0_4.0.0.0__b03f5f7f11d50a3a\System.Diagnostics.Tracing.dll
System.DirectoryServices, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a                                     C:\windows\Microsoft.Net\assembly\GAC_MSIL\System.DirectoryServices\v4.0_4.0.0.0__b03f5f7f11d50a3a\System.DirectoryServices.dll
System.Drawing, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a                                               C:\windows\Microsoft.Net\assembly\GAC_MSIL\System.Drawing\v4.0_4.0.0.0__b03f5f7f11d50a3a\System.Drawing.dll
System.Dynamic, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a                                               C:\windows\Microsoft.Net\assembly\GAC_MSIL\System.Dynamic\v4.0_4.0.0.0__b03f5f7f11d50a3a\System.Dynamic.dll
System.IO.Pipelines, Version=4.0.2.2, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51                                          C:\Users\username\.vscode\extensions\ms-vscode.powershell-2021.10.2\modules\PowerShellEditorServices\bin\Common\System.IO.Pipelines.dll
System.Management, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a                                            C:\windows\Microsoft.Net\assembly\GAC_MSIL\System.Management\v4.0_4.0.0.0__b03f5f7f11d50a3a\System.Management.dll
System.Management.Automation, Version=3.0.0.0, Culture=neutral, PublicKeyToken=31bf3856ad364e35                                 C:\windows\Microsoft.Net\assembly\GAC_MSIL\System.Management.Automation\v4.0_3.0.0.0__31bf3856ad364e35\System.Management.Automation.dll
System.Memory, Version=4.0.1.1, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51                                                C:\Users\username\.vscode\extensions\ms-vscode.powershell-2021.10.2\modules\PowerShellEditorServices\bin\Common\System.Memory.dll
System.Runtime.Serialization, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b77a5c561934e089                                 C:\windows\Microsoft.Net\assembly\GAC_MSIL\System.Runtime.Serialization\v4.0_4.0.0.0__b77a5c561934e089\System.Runtime.Serialization.dll
System.Security, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a                                              C:\windows\Microsoft.Net\assembly\GAC_MSIL\System.Security\v4.0_4.0.0.0__b03f5f7f11d50a3a\System.Security.dll
System.Security.AccessControl, Version=4.1.1.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a                                C:\Program Files\WindowsPowerShell\Modules\Az.Accounts\2.6.1\PreloadAssemblies\System.Security.AccessControl.dll                                    System.Security.Cryptography.Cng, Version=4.3.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a                             C:\Program Files\WindowsPowerShell\Modules\Az.Accounts\2.6.1\PreloadAssemblies\System.Security.Cryptography.Cng.dll                                 System.Security.Permissions, Version=4.0.1.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51                                  C:\Program Files\WindowsPowerShell\Modules\Az.Accounts\2.6.1\PreloadAssemblies\System.Security.Permissions.dll                                      System.Security.Principal.Windows, Version=4.1.1.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a                            C:\Program Files\WindowsPowerShell\Modules\Az.Accounts\2.6.1\PreloadAssemblies\System.Security.Principal.Windows.dll                                
System.ServiceModel.Primitives, Version=4.2.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a                               C:\Program Files\WindowsPowerShell\Modules\Az.Accounts\2.6.1\PreloadAssemblies\System.ServiceModel.Primitives.dll
System.Text.Encodings.Web, Version=4.0.5.1, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51                                    C:\Program Files\WindowsPowerShell\Modules\Az.Accounts\2.6.1\PreloadAssemblies\System.Text.Encodings.Web.dll
System.Text.Json, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51                                             C:\Program Files\WindowsPowerShell\Modules\Az.Accounts\2.6.1\PreloadAssemblies\System.Text.Json.dll
System.Threading.Channels, Version=4.0.2.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51                                    C:\Users\username\.vscode\extensions\ms-vscode.powershell-2021.10.2\modules\PowerShellEditorServices\bin\Common\System.Threading.Channels.dll      
System.Threading.Tasks.Extensions, Version=4.2.0.1, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51                            C:\Program Files\WindowsPowerShell\Modules\Az.Accounts\2.6.1\PreloadAssemblies\System.Threading.Tasks.Extensions.dll
System.Threading.Tasks.Extensions, Version=4.2.0.1, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51                            C:\Users\username\.vscode\extensions\ms-vscode.powershell-2021.10.2\modules\PowerShellEditorServices\bin\Common\System.Threading.Tasks.Extensio... 
System.Transactions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b77a5c561934e089                                          C:\windows\Microsoft.Net\assembly\GAC_64\System.Transactions\v4.0_4.0.0.0__b77a5c561934e089\System.Transactions.dll
System.ValueTuple, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51                                            C:\windows\Microsoft.Net\assembly\GAC_MSIL\System.ValueTuple\v4.0_4.0.0.0__cc7b13ffcd2ddd51\System.ValueTuple.dll
System.Web, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a                                                   C:\windows\Microsoft.Net\assembly\GAC_64\System.Web\v4.0_4.0.0.0__b03f5f7f11d50a3a\System.Web.dll
System.Web.Extensions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=31bf3856ad364e35                                        C:\windows\Microsoft.Net\assembly\GAC_MSIL\System.Web.Extensions\v4.0_4.0.0.0__31bf3856ad364e35\System.Web.Extensions.dll
System.Windows.Forms, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b77a5c561934e089                                         C:\windows\Microsoft.Net\assembly\GAC_MSIL\System.Windows.Forms\v4.0_4.0.0.0__b77a5c561934e089\System.Windows.Forms.dll
System.Xml, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b77a5c561934e089                                                   C:\windows\Microsoft.Net\assembly\GAC_MSIL\System.Xml\v4.0_4.0.0.0__b77a5c561934e089\System.Xml.dll
System.Xml.Linq, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b77a5c561934e089                                              C:\windows\Microsoft.Net\assembly\GAC_MSIL\System.Xml.Linq\v4.0_4.0.0.0__b77a5c561934e089\System.Xml.Linq.dll
System.Xml.ReaderWriter, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a                                      C:\windows\Microsoft.Net\assembly\GAC_MSIL\System.Xml.ReaderWriter\v4.0_4.0.0.0__b03f5f7f11d50a3a\System.Xml.ReaderWriter.dll
